,movie,names,reviews
450,'INOX The Marina Mall OMR', ['Unlock Destiny'," '9 months ago' ""It's was well maintained and enjoy the best cinema experience with high definition and amphibians and atmosphere is so good they do have lobby for the audience to wait till the show starts and have quick bites snacks but it's all over …More"""
451,'INOX The Marina Mall OMR', ['Lava K', 'a month ago' '' '' '' '' '' '' 'I have visited the Inox theatre to watch a movie and it was an fine experience. The theatre was very well maintained and the restroom is good. …More'
452,'INOX The Marina Mall OMR', ['Dev Sai', 'NEW' '' '' '' '' '' '' '' '' '' '' '' '' 'A Classy Movie Experience with a Few Caveats - INOX: The Marina Mall OMR Chennai …More'
453,'INOX The Marina Mall OMR', ['Nandhini Veerappan', 'NEW' 'Watched multiple movies here and the shows are sooo much delayed and never played on time. We had to wait outside the screen for 15mins and in the seating for 10mins before the movie was played - for an movie we booked at the 10.50pm the …More'
454,'INOX The Marina Mall OMR', ['Rajkumar Aravindan', '' '' '' '' '' '' 'I recently visited Inox theatre to watch a movie and it was an amazing experience. The theatre was very well maintained and the staff was very friendly and helpful. The seats were comfortable and the sound system was great. The picture …More'
455,'INOX The Marina Mall OMR', ['Kishore Kumar', 'This is one of the best places in chennai that includes a big pix screen. The big pix screen is one the biggest screens after imax. While booking any movie here please book this screen . It will give you one of the best cinematic …More'
456,'INOX The Marina Mall OMR', ['Yamunai Selvan', 'NEW' '' '' '' '' '' '' '' '' '' 'INOX BIGPIX: it is one of kind screen next to IMAX. Huge screen and fantastic Dolby atmos experience. …More'
457,'INOX The Marina Mall OMR', ['Sumitra25', 'Nice experience overall. The sound system is great so does seating & Screen. BigPix is the Biggest Screen of them .'
458,'INOX The Marina Mall OMR', ['Heisenberg', '' '' '' '' '' '' 'Good cinemas to experience Big pix screen is grand and good with the Dolby audios system surrounded. …More'
459,'INOX The Marina Mall OMR', ['Santhosh K', 'NEW' 'Loved the big pix screen and over the head speakers.'
460,'INOX The Marina Mall OMR', ['Divyansh Singh', 'The last row does not have much leg room. Bigpix gave a great experience even though the number of viewers were too many'
461,'INOX The Marina Mall OMR', ['Adhil Arshath', '6 months ago' 'One of the finest cinematic experiences at Chennai City which Situated on the hotspot of omr Marina Mall. Seatings are good 👍 and Spacious leg looms with a good sound effect . Cafeteria is available with varieties of delicious food and hot …More'
462,'INOX The Marina Mall OMR', ['Nijanthan sundaram', 'Screen 1 is a big screen close to 50 seats in a row.. sound is a blast.. 3d was good as well.. enjoyed the movie - transformers rise of beasts'
463,'INOX The Marina Mall OMR', ['surya prakash'," 'NEW' '' '' '' ""I recently watched oppenheimer in bigpix and the movie was amazing. That's the only good part about it."" 'The seats made these squeaky sounds and were uncomfortable …More'"
464,'INOX The Marina Mall OMR', ['Deepak Vijayan', 'NEW' 'I have watched many movies in Bigpix which all gave the great experience but Today Bigpix disappoints me by not screening the show with Dolby the rear speakers were off and couldn’t hear the dialogues as well as the background sounds too …More'
465,'INOX The Marina Mall OMR', ['Ritu Kumar', 'Newly opened multiplex in marina mall. Many screens and good sound quality. Food option like popcorn and all are available but rates are high as usual. Neat and clean place. Ultimate experience of sound and picture quality.'
466,'INOX The Marina Mall OMR', ['Bhakki', 'NEW' 'We pay for movies not for advertisements. The movie was scheduled at 3.45pm. But entered at 4.00. still advertisements running for another 15mins. Not at all happy and frustration remains. Our subsequent schedules were delayed and lost by 10mins. Is this how theatre is managed? Will you payback for the parking fee etc?'
467,'INOX The Marina Mall OMR', ['Guru barathi', '' '' '' '' '' '' 'Your valuable time is easily consumed here' '' 'Before you entering thoughts are amazing and ultimate collection of shopping & …More'
468,'INOX The Marina Mall OMR', ['Arya Pattanaik', 'NEW' 'Forgot i-phones at Screen 1 seat of INOX Marina Mall Chennai  same was deposited at the counter promptly. Sincere Facility staff. Kudos to them even at the end of days work honestly returned the mobile phones.'
469,'INOX The Marina Mall OMR', ['gangula kiran', 'NEW' 'Watched Brahmastra in 3D here. Very good experience. Service is bit late otherwise a very good option for cinemaholics. Reclining seats are available at reasonable prices. Insignia makes it more better.'
470,'INOX The Marina Mall OMR', ['Dilip Kumar Photography'," ""I watched Ponniyin Selvan at BigPix.  Im going to nitpick very minute details about the movie experience.  The screen was huge but it wasn't crystal clear which was my basic expectation being promoted as dual screen laser projection.  In …More"""
471,'INOX The Marina Mall OMR', ['Samsāraa Tigër', '' '' 'Awesome 3D experience and a must go for families who love to watch movies together. The Dolby Atmos sound and the INOX movie experience combined creates some of the best movie experiences. …More'
472,'INOX The Marina Mall OMR', ['Rajkumar PS', '' '' '' '' '' '' '' '' 'My first visit to Bigpix.' '' 'Been heard a lot about this big screen format of INOX from my friends residing …More'
473,'INOX The Marina Mall OMR', ['Sai Neelam', 'Loved it ...and Audio was mesmerized and quite big theater ...with nice ambiance and trail room are good and next movie trailer screens are awesome...and can book ticket ourselves and team will also help us..'
474,'INOX The Marina Mall OMR', ['Elango Jagadeshwaran', '' '' '' '' '' '' '' '' 'The Theatre is good. but I felt that the sound quality is not that much good. The audio system is not that much efficient. …More'
475,'INOX The Marina Mall OMR', ['christopher dhanush', 'One of the least organized and horribly mismanaged movie halls in Chennai. The staff are untrained and clueless. The in-house food stalls are over-staffed and yet it takes ages to buy snacks the staff have no understanding of time …More'
476,'INOX The Marina Mall OMR', ['Swarna Rajan', '10 months ago' 'Finest movie experience for cinema lovers. Just like the other INOX theatres this one in Marina mall stays up to the name as well. Place is located on the third floor with ample space for around 8 screens.'
477,'INOX The Marina Mall OMR', ['Ananth Dharmavaram'," 'The rates shown justify the experience in the cinema. Absolutely brilliant visual effects and sound effects for movies under ""Dolby Atmos"" criteria. Would always visit here if good movies come around.'"
478,'INOX The Marina Mall OMR', ['Kingsley Jebaraj'," ""I wouldn't recommend this movie hall. The worst service I have ever had. The staff was super rude (especially at the ticket counter). The shift supervisor did not even come out of his room when the staff were struggling. They won't give any …More"""
479,'INOX The Marina Mall OMR', ['Sai Prakash', '' '' '' '' '' '' '' 'The Mall is always magic especially Marina Mall. It has each and everything for all types of shopping entertainment & for time pass it perfectly suitable.' 'INOX cinemas …More'
480,'INOX The Marina Mall OMR', ['Balaji N', 'Movie experience is good. Seats are average without any reclining. Food and beverage very expensive compared to any other place in Chennai. Also they charge additional 60 RS for delivering the food to seat which we are not aware. Always order food at the counter not at the seats. Over all Very Average experience for highest Price.'
481,'INOX The Marina Mall OMR', ['Isanth', '' '' '' '' 'Very neat cinemas' 'Friendly staffs' 'Rate of foods are very high 😭 …More'
482,'INOX The Marina Mall OMR', ['gobinath TT', 'Best 3D movie experience with big screen and ambience is fantastic.Good acoustic work for better sound clarity.'
483,'INOX The Marina Mall OMR', ['Ranjini Nair', 'Great place..movie booking was fast and it had nice screens showing the seat choices..' 'Great snacks and popocorn.. seats were super comfortable..there were mosquitoes which bothered me during the movie..'
484,'INOX The Marina Mall OMR', ['Pranay'," ""A theatre with best ambience in chennai.ypu will love it's interior ambience.the seating is very comfortable except you will miss a little comfortness in pullover chairs . The screen quality and the sound qualities are top notchm. Finally loved it man ...."""
485,'INOX The Marina Mall OMR', ['Jayk Kannan', 'NEW' 'Clean environment staff are supportive. Staffs got the order and served the snacks in our seats.. we had great experience' 'Theatre is good too. Best place for the weekend'
486,'INOX The Marina Mall OMR', ['Mr JW', 'a year ago' '' '' '' '' '' '' '' '' '' '' 'One good place to watch movie 🍿 with friends and family ..!!' '' 'Very good ambiance  neat and clean ..!! Well maintained..!! …More'
487,'INOX The Marina Mall OMR', ['Prakash Valiyaveettil', 'Inox & other multiplexes is it not time to think differently to attract more people to theatres and not to chase them away by selling Rs.15 (50g) corn as Rs.300 popcorn? With theatre going audience mostly limited to mass movies and with …More'
488,'INOX The Marina Mall OMR', ['Gopalakrishnan Subramanian', 'NEW' 'Inordinate delay in cleaning of the movie hall and had to wait outside for quite some time.And then there was huge delay in screening the movie.' 'Show timings as notified should be strictly adhered to.Otherwisegood theatre.'
489,'INOX The Marina Mall OMR', ['Ramasubramaniam SS', '6 months ago' 'Good seating comfort but tough locating the right screen due to absence of display of screen names or numbers. Very limited snack options to choose from.'
490,'INOX The Marina Mall OMR', ['Ruban Kumar', 'It was really nice theatre inside a mall and nice experience watching a movie in Inox Marina Mall. This mall is located next to Navalur Toll Gate. Overall satisfied and the food court is huge in this mall. People who love try the …More'
491,'INOX The Marina Mall OMR', ['Madona David', '4 years ago' 'Screens are great here. All the screens are well maintained. Order and they will serve you in your seats for the time you require. The food and beverages are good here. Price for the food is a bit expensive but the quality of it is perfect. The service of the staffs is good.'
